include,order,title,abstract,author,url,eprint
NO,482,Preparing for a Northwest Passage: A Workshop on the Role of New England in Navigating the New Arctic,"… Include traditional knowledge and citizen science in an effort to understand the scale and rate
of change of inter-linked systems in the Arctic and connected regions … Develop low cost and
autonomous sensors (remote observations) and low cost and robust tools (citizen science) … 
",KA Duderstadt and CM Ashcraft and JF Brewer and E Burakowski…,https://scholars.unh.edu/ersc/207/,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1206&context=ersc
NO,405,Project AEMET miniMET,"Page 1. 34 Predicción de tiempo y clima orientada a impactos ProyECto
AEMEt-MiniMEt, CiEnCiA CiudAdAnA, CrowdsourCinG E iot fernando Asanza fernaud
introducción Consiste en el desarrollo de una especificación técnica … 
",FA Fernaud,https://pub.ame-web.org/index.php/JRD/article/viewFile/1520/1819,https://pub.ame-web.org/index.php/JRD/article/viewFile/1520/1819
NO,52,Promises and Perils of Open Source Technologies for Development: Can the “Subaltern” Research and Innovate?,"… Open source hardware is defined as “hardware whose design is made publicly available so that …
In discussing her open hardware project, a biomimetic swimming robotic snake for education …
these tools with examples of replicated designs by people interested in citizen science … 
",S Hirosue and D Kera and H Huang,https://link.springer.com/chapter/10.1007/978-3-319-16247-8_7,
NO,534,Promoción de procesos de innovación social para un campus universitario sostenible desde herramientas digitales,"… 1. Open data: Captar, compartir, analizar y usar datos abiertos para enfrentar los desafíos sociales;
2. Open hardware: Utilizar hardware abierto para abordar los desafíos sociales; 3. Open networks:
Crecimiento de redes e infraestructuras a través de la tecnología desde … 
",E Pesternikova,http://oa.upm.es/id/eprint/47790,http://oa.upm.es/47790/1/TESIS_MASTER_Elizaveta_Pesternikova.pdf
NO,272,Proof in the Pudding: Designing IoT Plants to Promote Wellbeing,"… Figure 2. A selection of the PD workshop ideation cards IoT DIS 2017, June 10–14, 2017,
Edinburgh, UK 532 Page 5. interpretation. The team built on their previous experience of design
projects [28], open design principles [41] and running workshops for understanding [29] … 
",S Martindale and B Bedwell and R Phillips…,https://dl.acm.org/citation.cfm?id=3064743,https://core.ac.uk/download/pdf/82969438.pdf
NO,517,"Proposal for the Design of Monitoring and Operating Irrigation Networks Based on IoT, Cloud Computing and Free Hardware Technologies","In recent decades, considerable efforts have been devoted to process automation in agriculture.
Regarding irrigation systems, this demand has found several difficulties, including the lack of
communication networks and the large distances to electricity supply points. With the recent … 
",LM Fernández-Ahumada and J Ramírez-Faz…,https://www.mdpi.com/1424-8220/19/10/2318,https://www.mdpi.com/1424-8220/19/10/2318/pdf
NO,82,Prototyping Social Sciences: Emplacing Digital Methods,"… The centre defines itself as devoted to experimenting with digital tech- nologies in their varied
expressions, including digital art, technological design (based on Free Software, open source
hardware) and forms of knowledge production (digital humanities, citizen science, and so … 
",A Estalella,https://link.springer.com/chapter/10.1057/9781137453662_8,https://www.researchgate.net/profile/Adolfo_Estalella/publication/284341133_Prototyping_Social_Sciences_Emplacing_Digital_Methods/links/5651b0f708aefe619b182768.pdf
NO,303,"Proyecto RACIMO: desarrollo de una propuesta en torno a uso de las TIC, e-ciencia ciudadana, cambio climático y ciencia de datos","… Abstract: RACIMO is a collaborative experience whose main motivation is the training of young
people in Citizen Science, Climate Change and … This instruction consists of the construction of
climatic stations based on open hardware and repositories of open and free software … 
",H Asorey and LA Núñez and J Peña-Rodrı́guez…,http://documentas.redclara.net/bitstream/10786/1310/1/Proyecto%20RACIMO.pdf,http://documentas.redclara.net/bitstream/10786/1310/1/Proyecto%20RACIMO.pdf
NO,325,Proyecto: Ciencia abierta en Argentina: experiencias actuales y propuestas para impulsar procesos de apertura,"… la colaboración abierta con científicos y otros actores, el uso compartido de instrumentos e
infraestructura abierta (open hardware, open software), y … Otras formas similares de llamar estas
prácticas son: ciber-ciencia (Finquelievich y Fishnaller, 2014), crowd-science (Franzoni y … 
",V Arza and M Fressoli and F Arancibia and J Arancio and U Martín…,http://www.ciecti.org.ar/wp-content/uploads/2016/09/CIECTI-Proyecto-CENIT.pdf,http://www.ciecti.org.ar/wp-content/uploads/2016/09/CIECTI-Proyecto-CENIT.pdf
NO,57,Public Lab Research note,"… license, and the hardware designs you post under the CERN Open Hardware License 1.1 (full … |.
Examples of citizen science projects that have utilized water quality testing devices, inter alia …
Note that the first example of community science water testing below provides a detailed … 
",SPL Sørensen,https://publiclab.org/notes/gilbert/09-22-2017/ph-testing-technologies-citizen-science,https://publiclab.org/notes/gilbert/09-22-2017/ph-testing-technologies-citizen-science
NO,273,Public lab: Community-based approaches to urban and environmental health and justice,"… Keywords. Aerial mapping Water quality Civic science Sousveillance Participatory
design Open source Community engagement Open hardware Do-It-Yourself. All
authors have made equal contribution to the work. Introduction … 
",P Rey-Mazón and H Keysar and S Dosemagen…,https://link.springer.com/article/10.1007/s11948-018-0059-8,
NO,664,Radical technologies: The design of everyday life,,A Greenfield,,https://www.sharedconvictions.com/book/1168393583/download-radical-technologies-by-adam-greenfield.pdf
NO,336,Raising Awareness for Water Polution Based on Game Activities Using Internet of Things,"… to project like these for students, concluding that “Students are gaining deep domain-specific
knowledge through their citizen science campaign, as … GAIA's IoT devices are either open-design
IoT nodes (based on the Arduino popular electronics prototyping platform, see [24]) or … 
",C Tziortzioti and G Andreetti and L Rodinò…,https://link.springer.com/chapter/10.1007/978-3-030-03062-9_14,
NO,351,Raising Awareness for Water Polution Based on Game Activities Using Internet of Things,"… to project like these for students, concluding that “Students are gaining deep domain-specific
knowledge through their citizen science campaign, as … GAIA's IoT devices are either open-design
IoT nodes (based on the Arduino pop- ular electronics prototyping platform, see [24 … 
",I Mavrommati and A Vitaletti…,https://books.google.com/books?hl=es&lr=&id=V1B1DwAAQBAJ&oi=fnd&pg=PA171&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=Wm-klVg3mW&sig=Z3xhzZ2zjSOgTe9o85VN3oeTEgs,
NO,261,Reaching the Limit,"… Its aims were (1) to reinvoke urgency around a topic that has serious health consequences but
lacks public action and commitment to change,(2) to broaden the notion of a citizen science while
building bridges between scientiﬁc research agendas and activist-oriented citizen … 
",B Da Costa,https://books.google.com/books?hl=es&lr=&id=MXkb4OZMW1oC&oi=fnd&pg=PA365&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=sZHEfAoYPg&sig=_HAkZ1w1KbZCaWT64gfL74d2Zj0,http://www.academia.edu/download/30162865/tactical_biopolitics_art__activism__and_technoscience_(leonardo_books).pdf#page=388
NO,526,Regulatory Challenges of Data Mining Practices: The Case of the Never-ending Lifecycles of 'Health Data',"Jump to Content Jump to Main Navigation … 
",G Comandè and G Schneider,https://brill.com/view/journals/ejhl/25/3/article-p284_3.xml,https://www.lider-lab.sssup.it/lider/dbfiles/allegati/Regulatory_Challenges_of_Data_Mining_Practices_Comande__Schneider.pdf
NO,609,Reinventing law for the commons,"Page 1. 137 7. Reinventing law for the commons David Bollier I. INTRODUCTION
Although it is customary for mainstream economists and politicians to consider the
commons a failed management regime – the “tragedy of the … 
",D Bollier,https://www.elgaronline.com/view/edcoll/9781786434517/9781786434517.00018.xml,https://www.boell.de/sites/default/files/reinventing_law_for_the_commons_memo.pdf
NO,632,Remote sensing-based detection and monitoring of dangerous nearshore currents,"… Sensor-enabled communities of practice, like Publiclab.org, PhotosynQ.org, Smart Citizen, and
many others, represent the next generation of global, collaborative citizen science efforts …
environmental monitoring. Keywords: Citizen science, Data acquisition, Commons … 
",GA Meadows and A Grimm and CN Brooks and RA Shuchman,https://digitalcommons.mtu.edu/cgi/viewcontent.cgi?article=1265&context=mtri_p,https://digitalcommons.mtu.edu/cgi/viewcontent.cgi?article=1265&context=mtri_p
NO,71,Reporting Some Marginal Discourses to Root a De-design Approach in IS Development,"… by professional meta-designers and made freely available by peer developers, as advocated
by the “open design” movement [26] … and the bottom-up self-organization of communities of peers,
like in open source development, open design and citizen science initiatives and … 
",F Cabitza and A Locoro and A Ravarini,https://link.springer.com/chapter/10.1007/978-3-030-23665-6_20,
NO,323,Repurposing the Hacker. Three Cycles of Recuperation in the Evolution of Hacking and Capitalism,"… Ruptures and the forgetting that there ever was a rupture occur regularly in hacker movements,
often in connection to the emergence of a new sphere of activity (for example from free software
to open hardware or … constructing DIYbio as a legitimate framework for citizen science … 
",A Delfanti and J Söderberg,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2622106,https://cloudfront.escholarship.org/dist/prd/content/qt9c86493g/qt9c86493g.pdf
NO,327,Repurposing the hacker. Three temporalities of recuperation,"… regularly in hacker movements, often in connection to the emergence of a new sphere of activity
(for example from free software to open hardware or DIY … This partnership, the authors suggest,
was instrumental in constructing DIYbio as a legitimate framework for citizen science … 
",J Söderberg and A Delfanti,http://www.academia.edu/download/38555512/HackingHackedPreprint2015.pdf,http://www.academia.edu/download/38555512/HackingHackedPreprint2015.pdf
NO,290,Research for the sustainable development of tidal power in Maine,"… Recognizing the difference between conventional hydropower devices and the open design
of ORPC, the fish assessment study team … such as • Participant observations • Targeted focus
groups • Interviews (structured, semi-structured) • Surveys Citizen science: Expanding and … 
",T Johnson and GB Zydlewski,https://digitalcommons.library.umaine.edu/mpr/vol21/iss1/10/,https://digitalcommons.library.umaine.edu/cgi/viewcontent.cgi?article=1009&context=mpr
NO,647,"Results of the workshop on two-phase flow, fluid stability and dynamics: issues in power, propulsion, and advanced life support systems","… Science and engineering issues were examined from the standpoint of not only trying to build
the necessary design and operations tools … The workshop undertook the following tasks: 1. Review
and modify a prioritized listing of the significant open design and operation issues … 
",J McQuillen and E Rame and M Kassemi and B Singh and B Motil,https://ntrs.nasa.gov/search.jsp?R=20040034793,https://ntrs.nasa.gov/archive/nasa/casi.ntrs.nasa.gov/20040034793.pdf
NO,530,Rethinking education in the age of technology: The digital revolution and schooling in America,"… to learn and grow), which I also call “distributed teaching and learning spaces.” Today, people,
if they have access, help, and mentoring, can use such journeys to learn— and master if they
wish—almost anything: game design or media pro- duction, citizen science or journalism … 
",A Collins and R Halverson,https://books.google.com/books?hl=es&lr=&id=eRhWDwAAQBAJ&oi=fnd&pg=PP1&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=UjRWlirtqA&sig=UGc0xKH43PQESfj21h-8uDJDg8k,https://www.researchgate.net/profile/Richard_Halverson/publication/264869053_Rethinking_education_in_the_age_of_technology_the_digital_revolution_and_the_schools/links/58343bb608aef19cb81f4ea7/Rethinking-education-in-the-age-of-technology-the-digital-revolution-and-the-schools.pdf
NO,668,Rethinking the smart city,"Page 1. RETHINKING THE SMART CITY By Evgeny Morozov and Francesca
Bria Democratizing Urban Technology Page 2. Table of Contents Another Kind
of Smart. By the Editors.....1 Rethinking the Smart City … 
",E Morozov and F Bria,https://onlineopen.org/media/article/583/open_essay_2018_morozov_rethinking.pdf,https://onlineopen.org/media/article/583/open_essay_2018_morozov_rethinking.pdf
NO,502,Revealed preference methods for studying bicycle route choice—A systematic review,"… The ten crowdsourcing smartphone studies are split into sports applications (Strava, Sports Tracker
and Endomondo), research/planning-oriented smartphone applications (Fiets Telweek, BikePRINT,
RiderLog), a citizen science platform (Amazon Mechanical Turk) and … 
",R Pritchard,https://www.mdpi.com/1660-4601/15/3/470,https://www.mdpi.com/1660-4601/15/3/470/pdf
SI!,87,Safecast: successful citizen-science for radiation measurement and communication after Fukushima,"… and Sauerman point out, citizen science itself, sometimes called 'crowd science', 'networked
science … fits into the latter definition, being based on open-source hardware and software … While
many citizen science projects involve finite experimental goals and joint problem-solving … 
",A Brown and P Franken and S Bonner…,https://iopscience.iop.org/article/10.1088/0952-4746/36/2/S82/meta,https://iopscience.iop.org/article/10.1088/0952-4746/36/2/S82/pdf
NO,213,SatNOGS: Satellite Networked Open Ground Station,"… 2]. This has lowered the bar to satellite ownership and their availability for educational and
amateur projects and citizen science … code and hardware designs for the project are publicly
available under Open Software (AG- PLv3 and GPLv3) and Open Hardware (CERN OHLv1.2 … 
",I Giannelos and A Zissimatos and E Kosmas and D Papadeas…,https://agnd.net/pdf/DCC2015-SatNOGS-AD0CQ.pdf,https://agnd.net/pdf/DCC2015-SatNOGS-AD0CQ.pdf
NO,223,SatNOGS: satellite networked open ground station,"… 2]. This has lowered the bar to satellite ownership and their availability for educational and
amateur projects and citizen science … code and hardware designs for the project are publicly
available under Open Software (AG- PLv3 and GPLv3) and Open Hardware (CERN OHLv1.2 … 
",DJ White and I Giannelos and A Zissimatos and E Kosmas…,https://scholar.valpo.edu/cgi/viewcontent.cgi?article=1039&context=engineering_fac_pub,https://scholar.valpo.edu/cgi/viewcontent.cgi?article=1039&context=engineering_fac_pub
NO,471,Scenarios for educational and game activities using internet of things data,"… to project like these for students, concluding that “Students are gaining deep domain-specific
knowledge through their citizen science campaign, as … The IoT devices used are either open-design
IoT nodes (based on the Arduino popular electronics prototyping platform, see [29 … 
",C Tziortzioti and I Mavrommati and G Mylonas…,https://ieeexplore.ieee.org/abstract/document/8490370/,https://arxiv.org/pdf/1906.09934
NO,672,Science and cultural process: Defining an anthropological approach to science education,"Page 1. Studies in Science Education, 40 (2004) 1-47 1 Science and Cultural Process: Defining
an Anthropological Approach to Science Education LORIE HAMMOND California State University
at Sacramento, USA CAROL BRANDT University of New Mexico, USA … 
",L Hammond and C Brandt,https://www.tandfonline.com/doi/pdf/10.1080/03057260408560202,https://www.csus.edu/indiv/h/hammondl/anthscifinal4-19-04.htm
SI!,46,Science artisans and open science hardware,"Open science hardware (OSH) are prototypes of laboratory instruments that use open source
hardware to extend the purely epistemic (improving knowledge about nat...
",D Kera,https://journals.sagepub.com/doi/abs/10.1177/0270467618774978,https://www.researchgate.net/profile/Denisa_Kera2/publication/325653289_Science_Artisans_and_Open_Science_Hardware/links/5bfec7afa6fdcc1b8d498a70/Science-Artisans-and-Open-Science-Hardware.pdf
NO,114,Science for all and all for science,"… Through 'Citizen Science' projects, audiences around the world are participating in scientific
research as never before. “If you provide ordinary citizens with the means and the method,
they can participate in real scientific research,” concludes Grey … 
",K Anthony,http://cds.cern.ch/record/1364754,http://cds.cern.ch/record/1364754
NO,94,Scientific Craftsmanship: The changing role,"… Besides digital products and traditional products, there are affordable open source hardware
systems such as … Design Studies, 27(3), 229–265. Phillips, R., Baurley, S., & Silve, S. (2014). Citizen
Science and Open Design: Workshop Findings. Design Issues, 30(4), 52-66 … 
",M Ramoğlua and A Coşkunb,https://www.researchgate.net/profile/Aykut_Coskun/publication/319560860_Scientific_Craftsmanship_The_changing_role_of_product_designers_in_the_digital_era/links/5ae191900f7e9b2859483f48/Scientific-Craftsmanship-The-changing-role-of-product-designers-in-the-digital-era.pdf,https://www.researchgate.net/profile/Aykut_Coskun/publication/319560860_Scientific_Craftsmanship_The_changing_role_of_product_designers_in_the_digital_era/links/5ae191900f7e9b2859483f48/Scientific-Craftsmanship-The-changing-role-of-product-designers-in-the-digital-era.pdf
NO,92,Scientific Craftsmanship: The changing role of product designers in the digital era,"… Besides digital products and traditional products, there are affordable open source hardware
systems such as … Design Studies, 27(3), 229–265. Phillips, R., Baurley, S., & Silve, S. (2014). Citizen
Science and Open Design: Workshop Findings. Design Issues, 30(4), 52-66 … 
",M Ramoğlu and A Coşkun,https://www.tandfonline.com/doi/abs/10.1080/14606925.2017.1352946,https://www.tandfonline.com/doi/pdf/10.1080/14606925.2017.1352946
NO,548,Securing spatial data infrastructures for distributed Smart City applications and services,"Skip to main content Skip to article … 
",K Chaturvedi and A Matheus and SH Nguyen…,https://www.sciencedirect.com/science/article/pii/S0167739X18330024,https://www.sciencedirect.com/science/article/pii/S0167739X18330024
NO,252,Selected Conference Proceedings: 3rd International Conference on Urban Sustainability and Resilience,"Page 1. Selected Conference Proceedings Editors: Professor Helena Titheridge and Dr Priti
Parikh 3rd International Conference on Urban Sustainability and Resilience 13-14 June 2017
UCL, London Page 2. 1 LIST OF CONTENTS PRACTICE PAPERS … 
",H Titheridge and P Parikh,http://discovery.ucl.ac.uk/10062559/1/Selected_Conference_Proceedings%20_2017_Final.pdf,http://discovery.ucl.ac.uk/10062559/1/Selected_Conference_Proceedings%20_2017_Final.pdf
NO,586,Sense and the city: representations of air quality data in the'smart city',"… Additionally, I conducted interviews with various individuals working within civic engagement,
open source software and hardware, citizen science, urban planning, urban design, and related
fields to gather qualitative, anecdotal data about air quality sensing projects, and … 
",L Bui,https://dspace.mit.edu/handle/1721.1/104259,https://dspace.mit.edu/bitstream/handle/1721.1/104259/958152898-MIT.pdf?sequence=1&isAllowed=y
NO,251,SENSE IN THE CITY: URBAN SENSING AS A DIGITAL INTERVENTION FOR PLANNING,"… All of these project involve open source hardware and software and allow participants to map
their device's data stream, which is then … at the Public Radio Exchange (PRX) and the Executive
Editor at SciStarter, PLOS CitizenSci, and Discover Magazine's Citizen Science Salon … 
",L BUI,https://www.cymerau.org/uploads/2/6/4/2/26426437/open_access.pdf#page=327,https://www.cymerau.org/uploads/2/6/4/2/26426437/open_access.pdf#page=327
NO,170,SENSING AND “MEDIA” AS PRACTICE IN THE MAKING,"… On one level, citizen sensing inevitably resonates with a longer history of citizen science practices,
where amateur natural historians conduct … to include not just citizens providing geographic data
across mapping platforms, but also the development of open hardware and low … 
",J Gabrys,http://research.gold.ac.uk/19517/1/Gabrys_DHCompanion_2018.pdf,http://research.gold.ac.uk/19517/1/Gabrys_DHCompanion_2018.pdf
NO,413,Sensor journalism: Pitfalls and possibilities,"… Today, mobile technology and affordable open-source hardware (eg Arduino) have made the
possibility of making plug and play sensor kits for environmental monitoring easier than in the
past. These kind sof kits have enabled a form of ""citizen science"" (Ottinger, 2010; Conrad … 
",A Schmitz Weiss,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852016000401048,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852016000401048
SI!,21,Sensorcaching: An Open-Source platform for citizen science and environmental monitoring,"Title: Sensorcaching: An Open-Source platform for citizen science and environmental monitoring.
Authors: O'Keefe, Michael … Bibliographic Code: 2014PhDT.....28O. Abstract. Sensorcaching is
an Open-Source hardware and software project designed with several goals in mind … 
",M O'Keefe,http://adsabs.harvard.edu/abs/2014PhDT........28O,
NO,335,"Sensors and Sensing Practices: Reworking Experience across Entities, Environments, and Technologies","This editorial examines how sensing practices are transforming through
proliferating sensor technologies and altered sensing relations. Rather than
engage with sensing as a project of the human min...
",J Gabrys,https://journals.sagepub.com/doi/abs/10.1177/0162243919860211,
NO,214,Shared machine shops as real-life laboratories,"… The “rapid increase in the number of citizen science initiatives” (Roy et al., 2012: 9 … of innovations
in shared machined shops (low-cost- prosthesis and open hardware 3D printers) to … Both facts
reveal the innovative potential of RepRap as an open source hardware project that is … 
",S Dickel and JP Ferdinand and U Petschow,https://www.researchgate.net/profile/Jan_Peter_Ferdinand/publication/268781801_Shared_Machine_Shops_as_Real-life_Laboratories/links/54759dec0cf29afed6128cea/Shared-Machine-Shops-as-Real-life-Laboratories.pdf,https://www.researchgate.net/profile/Jan_Peter_Ferdinand/publication/268781801_Shared_Machine_Shops_as_Real-life_Laboratories/links/54759dec0cf29afed6128cea/Shared-Machine-Shops-as-Real-life-Laboratories.pdf
NO,153,Shared Machine Shops as Real-life Laboratories image,,JPP Signal,,
NO,547,Siting Monitors for use in Land Use Regression Modelling,"… Although the low-cost, compact size, and portability of air quality sensors makes these devices
attractive for community level monitoring and for citizen science applications, detailed
performance evaluations are needed to better understand the data quality … 
",M Adams,https://asic.aqrc.ucdavis.edu/sites/g/files/dgvnsk3466/files/inline-files/Abstract%20List%20-%20Posters.pdf,https://asic.aqrc.ucdavis.edu/sites/g/files/dgvnsk3466/files/inline-files/Abstract%20List%20-%20Posters.pdf
NO,293,"Situated, crowdsourced microlearning: From micro-‐content to micro-‐arguments","… Prominent examples include GalaxyZoo (citizen science in astronomy), OpenStreetMap (charting
navigable trails), Threadless (t-‐ shirt design competition), UTest (software testing) and
InnoCentive (solving R&D problems) … Threadless, the open design marketplace … 
",CV ZSI and DH AIT and MV RSA and H Leo,http://www.academia.edu/download/31961298/Crowdsourcing_and_Microlearning_Voigt_et_al_2013.pdf,http://www.academia.edu/download/31961298/Crowdsourcing_and_Microlearning_Voigt_et_al_2013.pdf
NO,550,Situating shifts. Reflecting on the presentation of change,"… 80 people from very different professional and disciplinary backgrounds, presenting papers,
distributed in parallel sessions, on the most diverse topics, ranging from contemporary urban,
cultural or health/care issues to the reflection of forms of citizen science and participatory … 
",J Raasch,http://easst.net/wp-content/uploads/2017/10/review_2014_12-1.pdf#page=18,http://easst.net/wp-content/uploads/2017/10/review_2014_12-1.pdf#page=18
NO,504,sity.,"… Visitors to the MoEDAL exhibit could design their own monopole detector, take part in the “Citizen
Science” project to search online for monopole tracks in exposed MoEDAL plastic nuclear-track
detectors, and test MoEDAL trapping volumes for captured monopoles … 
",A Boehnlein,https://cds.cern.ch/record/2232493/files/,http://cds.cern.ch/record/2232493/files/vol55-issue7-p035-e.pdf
NO,347,Slow FAST Forward,"… Blue Trail was jumpstarted through an open design jam in San Francisco followed by an online,
international call for interactive proposals from … lab aimed at crossdisciplinary fertilization of students
and faculty from separate departments on campus (What is Citizen Science?, nd … 
",B Trail,https://books.google.com/books?hl=es&lr=&id=zlj0DAAAQBAJ&oi=fnd&pg=PT257&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=aIqlIhQjU7&sig=skrbhHyYip-4tsssw44IDranIR4,
NO,257,Smart Citizen Kit and Station: an open environmental monitoring system for citizen participation and scientific experimentation,"… Open source license, CERN Open Hardware License v1.2 (Hardware Design), GNU GPL
v3.0 (Firmware), GNU AGPL v3.0 … is a complete set of modular hardware components aiming to
provide tools for environmental monitoring, ranging from citizen science and educational … 
",G Camprodon and Ó González and V Barberán and M Pérez…,https://www.sciencedirect.com/science/article/pii/S2468067219300203,https://www.sciencedirect.com/science/article/pii/S2468067219300203
NO,638,Smartphone adoption and use in agriculture: empirical evidence from Germany,"Page 1. Vol.:(0123456789) Precision Agriculture https://doi.org/10.1007/s11119-
019-09675-5 1 3 MANUSCRIPT Smartphone adoption and use in agriculture:
empirical evidence from Germany Marius Michels1 · Wilm Fecke1 … 
",M Michels and W Fecke and JH Feil and O Musshoff and J Pigisch…,https://link.springer.com/article/10.1007/s11119-019-09675-5,
NO,429,Smartphone diagnostics for cultural heritage,"… Currently, the role of smartphones in citizen science and big data can hardly be overestimated,
but the main question now is: can smartphones be used for real … [9] Asinelli, MG, Serra, MS,
Marim`on, JM, and Espaulella, JS, “The smarts museum v1: An open hardware device for … 
",C Daffara and G Marchioro…,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11058/110581K/Smartphone-diagnostics-for-cultural-heritage/10.1117/12.2527560.short,
NO,37,Social responses to nature; citizen empowerment through design,"… KEYWORDS social design Open Design Citizen Science human–computer interaction
conservation public engagement … INTRODUCTION This article explains a combined approach
using Open Design (OD) and Citizen Science applied to users already regularly collecting data … 
",R Phillips and M Brown and S Baurley,https://www.ingentaconnect.com/content/intellect/dbs/2016/00000002/00000002/art00006,http://researchonline.rca.ac.uk/2660/1/Social%20Responses%20to%20Nature_Nov-2015%28Anon%29.pdf
NO,242,Social sciences in the transdisciplinary making of sustainable artifacts,"From a transdisciplinary standpoint, we need to address the environmental, economic, social
and cultural dimensions of sustainability by calling attention to th...
",S Nascimento and A Pólvora,https://journals.sagepub.com/doi/abs/10.1177/0539018415609173,
NO,535,SocIoTal: Creating a Citizen-Centric Internet of Things,"… neighborhood groups, city councils, regional incubators, national and EU policy makers; (3)
developer communities: Arduino, Raspberry Pi, Internet of Things Meetups (20.000 members
globally) 3D Printing etc., accelerated by inexpensive open hardware, software, database … 
",N Gligoric and S Krco and I Elicegui and C López and L Sánchez…,https://www.researchgate.net/profile/Nenad_Gligoric/publication/281440666_SocIoTal_Creating_a_Citizen-Centric_Internet_of_Things/links/55e70b7f08ae3e121841faf2.pdf,https://www.researchgate.net/profile/Nenad_Gligoric/publication/281440666_SocIoTal_Creating_a_Citizen-Centric_Internet_of_Things/links/55e70b7f08ae3e121841faf2.pdf
NO,563,Software engineering in civic tech a case study about code for Ireland,"… larger scale. For instance, Safecast3 was created by a group of people that wanted
accurate and real-time measures of radiation. They created open hardware devices
to allow people to measure radiation on the go. By now … 
",A Knutas and V Palacin and G Maccani and M Helfert,https://dl.acm.org/citation.cfm?id=3339981,https://arxiv.org/pdf/1904.04104
SI!,294,"Solo: an open source, customizable and inexpensive audio recorder for bioacoustic research","… Citizen science data are also increasingly used in ecological and conservation research (eg
Newson, Evans & Gillings 2015; Kobori et al … Another advantage of the Solo over several existing
systems is that it is predominantly built from open source hardware and software, and it … 
",RC Whytock and J Christie,https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/2041-210X.12678,https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/2041-210X.12678
NO,182,Sonic Kayaks: Environmental monitoring and experimental music by citizens,"… We modified the open-source technology for use on boats and added underwater sensors to
take a pure arts project into the realm of citizen science … In this paper, we outline instructions for
building the open-hardware and open-source software for making a Sonic Kayak … 
",AGF Griffiths and KM Kemp and K Matthews and JK Garrett…,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.2004044,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.2004044
NO,493,Space and High Energy Experiments Advanced Electronic Systems 2012,"Page 1. INTL JOURNAL OF ELECTRONICS AND TELECOMMUNICATIONS, 2012, VOL.
58, NO. 4, PP. 441–4 Manuscript received July 30,2012; revised November, 2012. DOI:
10.2478/v10177-012-0060-0 Space and High Energy Experiments … 
",RS Romaniuk,https://www.degruyter.com/downloadpdf/j/eletel.2012.58.issue-4/v10177-012-0060-0/v10177-012-0060-0.xml,https://www.degruyter.com/downloadpdf/j/eletel.2012.58.issue-4/v10177-012-0060-0/v10177-012-0060-0.xml
NO,545,Special Program Review,"… The optimal location requires further consideration. Recommendation: Go forward with
existing plans to relocate the outdoor holding areas with an open design that is sufficiently
flexible to accommodate different projects and different users … 
",UAF Farms and LA Care,https://uaf.edu/files/finserv/Large-Animal-Farm-Special-Report-010915-SUBMITTED.pdf,https://uaf.edu/files/finserv/Large-Animal-Farm-Special-Report-010915-SUBMITTED.pdf
NO,378,Special Reports,"… over the past generation, the tens of thousands of contributors to Wikipedia, and the flourishing
open design and manufacturing … network platforms are also catalyzing a variety of crowdsourcing
and crowdfunding enterprises, a new movement of “citizen science,” influential forms … 
",S Bloemen and D Hammerstein,http://commonstransition.org/the-eu-and-the-commons-a-commons-approach-to-european-knowledge-policy/,http://commonstransition.org/the-eu-and-the-commons-a-commons-approach-to-european-knowledge-policy/
